Date,Month,Year,State,Cured,Deaths,Confirmed,CuredActual,DeathsActual,ConfirmedActual
16-07-2021,Jul,2021,Karnataka,2810121,36037,2878564,3188,48,1977
17-07-2021,Jul,2021,Karnataka,2812869,36079,2880370,2748,42,1806
18-07-2021,Jul,2021,Karnataka,2816013,36121,2882239,3144,42,1869
19-07-2021,Jul,2021,Karnataka,2818476,36157,2883947,2463,36,1708
21-07-2021,Jul,2021,Karnataka,2824197,36226,2886702,5721,69,2755
22-07-2021,Jul,2021,Karnataka,2826411,36262,2888341,2214,36,1639
23-07-2021,Jul,2021,Karnataka,2828983,36293,2889994,2572,31,1653
24-07-2021,Jul,2021,Karnataka,2831226,36323,2891699,2243,30,1705
25-07-2021,Jul,2021,Karnataka,2833276,36352,2893556,2050,29,1857
26-07-2021,Jul,2021,Karnataka,2834741,36374,2894557,1465,22,1001
27-07-2021,Jul,2021,Karnataka,2836678,36405,2896163,1937,31,1606
28-07-2021,Jul,2021,Karnataka,2838717,36437,2897664,2039,32,1501
29-07-2021,Jul,2021,Karnataka,2840147,36456,2899195,1430,19,1531
30-07-2021,Jul,2021,Karnataka,2841479,36491,2901247,1332,35,2052
31-07-2021,Jul,2021,Karnataka,2843110,36525,2903137,1631,34,1890
01-08-2021,Aug,2021,Karnataka,2844742,36562,2905124,1632,37,1987
02-08-2021,Aug,2021,Karnataka,2846244,36587,2906999,1502,25,1875
03-08-2021,Aug,2021,Karnataka,2847627,36612,2908284,1383,25,1285
04-08-2021,Aug,2021,Karnataka,2849003,36650,2909958,1376,38,1674
05-08-2021,Aug,2021,Karnataka,2850717,36680,2911727,1714,30,1769
06-08-2021,Aug,2021,Karnataka,2852368,36705,2913512,1651,25,1785
07-08-2021,Aug,2021,Karnataka,2854222,36741,2915317,1854,36,1805
08-08-2021,Aug,2021,Karnataka,2855862,36773,2916927,1640,32,1610
09-08-2021,Aug,2021,Karnataka,2857776,36793,2918525,1914,20,1598
10-08-2021,Aug,2021,Karnataka,2859552,36817,2919711,1776,24,1186
11-08-2021,Aug,2021,Karnataka,2861499,36848,2921049,1947,31,1338
30-01-2020,Jan,2020,Kerala,0,0,1,0,0,1
31-01-2020,Jan,2020,Kerala,0,0,1,0,0,0
01-02-2020,Feb,2020,Kerala,0,0,2,0,0,1
02-02-2020,Feb,2020,Kerala,0,0,3,0,0,1
03-02-2020,Feb,2020,Kerala,0,0,3,0,0,0
04-02-2020,Feb,2020,Kerala,0,0,3,0,0,0
05-02-2020,Feb,2020,Kerala,0,0,3,0,0,0
06-02-2020,Feb,2020,Kerala,0,0,3,0,0,0
07-02-2020,Feb,2020,Kerala,0,0,3,0,0,0
08-02-2020,Feb,2020,Kerala,0,0,3,0,0,0
09-02-2020,Feb,2020,Kerala,0,0,3,0,0,0
10-02-2020,Feb,2020,Kerala,0,0,3,0,0,0
11-02-2020,Feb,2020,Kerala,0,0,3,0,0,0
12-02-2020,Feb,2020,Kerala,0,0,3,0,0,0
13-02-2020,Feb,2020,Kerala,0,0,3,0,0,0
14-02-2020,Feb,2020,Kerala,0,0,3,0,0,0
15-02-2020,Feb,2020,Kerala,0,0,3,0,0,0
16-02-2020,Feb,2020,Kerala,0,0,3,0,0,0
17-02-2020,Feb,2020,Kerala,0,0,3,0,0,0
18-02-2020,Feb,2020,Kerala,0,0,3,0,0,0
19-02-2020,Feb,2020,Kerala,0,0,3,0,0,0
20-02-2020,Feb,2020,Kerala,0,0,3,0,0,0
21-02-2020,Feb,2020,Kerala,0,0,3,0,0,0
22-02-2020,Feb,2020,Kerala,0,0,3,0,0,0
23-02-2020,Feb,2020,Kerala,0,0,3,0,0,0
24-02-2020,Feb,2020,Kerala,0,0,3,0,0,0
25-02-2020,Feb,2020,Kerala,0,0,3,0,0,0
26-02-2020,Feb,2020,Kerala,0,0,3,0,0,0
27-02-2020,Feb,2020,Kerala,0,0,3,0,0,0
28-02-2020,Feb,2020,Kerala,0,0,3,0,0,0
29-02-2020,Feb,2020,Kerala,0,0,3,0,0,0
01-03-2020,Mar,2020,Kerala,0,0,3,0,0,0
02-03-2020,Mar,2020,Kerala,0,0,3,0,0,0
03-03-2020,Mar,2020,Kerala,3,0,3,3,0,0
04-03-2020,Mar,2020,Kerala,3,0,3,0,0,0
05-03-2020,Mar,2020,Kerala,3,0,3,0,0,0
06-03-2020,Mar,2020,Kerala,3,0,3,0,0,0
07-03-2020,Mar,2020,Kerala,3,0,3,0,0,0
08-03-2020,Mar,2020,Kerala,3,0,8,0,0,5
09-03-2020,Mar,2020,Kerala,3,0,9,0,0,1
10-03-2020,Mar,2020,Kerala,3,0,15,0,0,6
11-03-2020,Mar,2020,Kerala,3,0,17,0,0,2
12-03-2020,Mar,2020,Kerala,3,0,17,0,0,0
13-03-2020,Mar,2020,Kerala,3,0,19,0,0,2
14-03-2020,Mar,2020,Kerala,3,0,19,0,0,0
15-03-2020,Mar,2020,Kerala,3,0,22,0,0,3
16-03-2020,Mar,2020,Kerala,3,0,23,0,0,1
17-03-2020,Mar,2020,Kerala,3,0,26,0,0,3
18-03-2020,Mar,2020,Kerala,3,0,27,0,0,1
19-03-2020,Mar,2020,Kerala,3,0,27,0,0,0
20-03-2020,Mar,2020,Kerala,3,0,28,0,0,1
21-03-2020,Mar,2020,Kerala,3,0,40,0,0,12
22-03-2020,Mar,2020,Kerala,3,0,52,0,0,12
23-03-2020,Mar,2020,Kerala,3,0,67,0,0,15
24-03-2020,Mar,2020,Kerala,4,0,95,1,0,28
25-03-2020,Mar,2020,Kerala,4,0,109,0,0,14
26-03-2020,Mar,2020,Kerala,6,0,118,2,0,9
27-03-2020,Mar,2020,Kerala,11,0,137,5,0,19
28-03-2020,Mar,2020,Kerala,11,0,176,0,0,39
29-03-2020,Mar,2020,Kerala,15,1,182,4,1,6
30-03-2020,Mar,2020,Kerala,19,1,202,4,0,20
31-03-2020,Mar,2020,Kerala,19,1,234,0,0,32
01-04-2020,Apr,2020,Kerala,23,2,241,4,1,7
02-04-2020,Apr,2020,Kerala,25,2,265,2,0,24
03-04-2020,Apr,2020,Kerala,27,2,286,2,0,21
04-04-2020,Apr,2020,Kerala,41,2,295,14,0,9
05-04-2020,Apr,2020,Kerala,49,2,306,8,0,11
06-04-2020,Apr,2020,Kerala,55,2,314,6,0,8
07-04-2020,Apr,2020,Kerala,58,2,327,3,0,13
08-04-2020,Apr,2020,Kerala,70,2,336,12,0,9
09-04-2020,Apr,2020,Kerala,83,2,345,13,0,9
10-04-2020,Apr,2020,Kerala,96,2,357,13,0,12
11-04-2020,Apr,2020,Kerala,123,2,364,27,0,7
12-04-2020,Apr,2020,Kerala,142,2,374,19,0,10
13-04-2020,Apr,2020,Kerala,179,3,376,37,1,2
14-04-2020,Apr,2020,Kerala,198,3,379,19,0,3
15-04-2020,Apr,2020,Kerala,211,3,387,13,0,8
16-04-2020,Apr,2020,Kerala,218,3,388,7,0,1
17-04-2020,Apr,2020,Kerala,245,3,395,27,0,7
18-04-2020,Apr,2020,Kerala,255,3,396,10,0,1
19-04-2020,Apr,2020,Kerala,257,3,400,2,0,4
20-04-2020,Apr,2020,Kerala,270,3,402,13,0,2
21-04-2020,Apr,2020,Kerala,291,3,408,21,0,6
22-04-2020,Apr,2020,Kerala,323,3,427,32,0,19
23-04-2020,Apr,2020,Kerala,324,3,438,1,0,11
24-04-2020,Apr,2020,Kerala,324,3,448,0,0,10
25-04-2020,Apr,2020,Kerala,331,4,451,7,1,3
26-04-2020,Apr,2020,Kerala,338,4,458,7,0,7
27-04-2020,Apr,2020,Kerala,342,4,469,4,0,11
28-04-2020,Apr,2020,Kerala,355,4,482,13,0,13
29-04-2020,Apr,2020,Kerala,359,4,486,4,0,4
30-04-2020,Apr,2020,Kerala,369,4,496,10,0,10
01-05-2020,May,2020,Kerala,383,4,497,14,0,1
02-05-2020,May,2020,Kerala,392,4,497,9,0,0
03-05-2020,May,2020,Kerala,400,4,500,8,0,3
04-05-2020,May,2020,Kerala,401,4,500,1,0,0
05-05-2020,May,2020,Kerala,462,4,500,61,0,0
06-05-2020,May,2020,Kerala,462,4,502,0,0,2
07-05-2020,May,2020,Kerala,469,4,503,7,0,1
08-05-2020,May,2020,Kerala,474,4,503,5,0,0
09-05-2020,May,2020,Kerala,484,4,503,10,0,0
10-05-2020,May,2020,Kerala,485,4,505,1,0,2
11-05-2020,May,2020,Kerala,489,4,512,4,0,7
12-05-2020,May,2020,Kerala,489,4,519,0,0,7
13-05-2020,May,2020,Kerala,489,4,524,0,0,5
14-05-2020,May,2020,Kerala,490,4,534,1,0,10
15-05-2020,May,2020,Kerala,491,4,560,1,0,26
16-05-2020,May,2020,Kerala,492,4,576,1,0,16
17-05-2020,May,2020,Kerala,495,4,587,3,0,11
18-05-2020,May,2020,Kerala,497,4,601,2,0,14
19-05-2020,May,2020,Kerala,497,4,630,0,0,29
20-05-2020,May,2020,Kerala,497,4,642,0,0,12
21-05-2020,May,2020,Kerala,502,4,666,5,0,24
22-05-2020,May,2020,Kerala,510,4,690,8,0,24
23-05-2020,May,2020,Kerala,512,4,732,2,0,42
24-05-2020,May,2020,Kerala,515,4,795,3,0,63
25-05-2020,May,2020,Kerala,521,4,847,6,0,52
26-05-2020,May,2020,Kerala,532,5,896,11,1,49
27-05-2020,May,2020,Kerala,542,6,963,10,1,67
28-05-2020,May,2020,Kerala,552,7,1004,10,1,41
29-05-2020,May,2020,Kerala,555,7,1088,3,0,84
30-05-2020,May,2020,Kerala,565,8,1150,10,1,62
31-05-2020,May,2020,Kerala,575,9,1208,10,1,58
01-06-2020,Jun,2020,Kerala,590,9,1269,15,0,61
02-06-2020,Jun,2020,Kerala,608,10,1326,18,1,57
03-06-2020,Jun,2020,Kerala,627,11,1412,19,1,86
04-06-2020,Jun,2020,Kerala,651,11,1494,24,0,82
05-06-2020,Jun,2020,Kerala,690,14,1588,39,3,94
06-06-2020,Jun,2020,Kerala,712,14,1699,22,0,111
07-06-2020,Jun,2020,Kerala,762,15,1807,50,1,108
08-06-2020,Jun,2020,Kerala,803,15,1914,41,0,107
09-06-2020,Jun,2020,Kerala,814,16,2005,11,1,91
10-06-2020,Jun,2020,Kerala,848,16,2096,34,0,91
11-06-2020,Jun,2020,Kerala,905,18,2161,57,2,65
12-06-2020,Jun,2020,Kerala,968,18,2244,63,0,83
13-06-2020,Jun,2020,Kerala,1000,19,2322,32,1,78
14-06-2020,Jun,2020,Kerala,1046,19,2407,46,0,85
15-06-2020,Jun,2020,Kerala,1102,19,2461,56,0,54
16-06-2020,Jun,2020,Kerala,1175,20,2543,73,1,82
17-06-2020,Jun,2020,Kerala,1236,20,2622,61,0,79
18-06-2020,Jun,2020,Kerala,1326,20,2697,90,0,75
19-06-2020,Jun,2020,Kerala,1415,21,2794,89,1,97
20-06-2020,Jun,2020,Kerala,1511,21,2912,96,0,118
21-06-2020,Jun,2020,Kerala,1568,21,3039,57,0,127
22-06-2020,Jun,2020,Kerala,1661,21,3172,93,0,133
23-06-2020,Jun,2020,Kerala,1749,21,3310,88,0,138
24-06-2020,Jun,2020,Kerala,1809,22,3451,60,1,141
25-06-2020,Jun,2020,Kerala,1888,22,3603,79,0,152
26-06-2020,Jun,2020,Kerala,1943,22,3726,55,0,123
27-06-2020,Jun,2020,Kerala,2008,22,3876,65,0,150
28-06-2020,Jun,2020,Kerala,2110,22,4071,102,0,195
29-06-2020,Jun,2020,Kerala,2152,22,4189,42,0,118
30-06-2020,Jun,2020,Kerala,2152,22,4189,0,0,0
01-07-2020,Jul,2020,Kerala,2306,24,4442,154,2,253
02-07-2020,Jul,2020,Kerala,2439,24,4593,133,0,151
03-07-2020,Jul,2020,Kerala,2640,25,4753,201,1,160
04-07-2020,Jul,2020,Kerala,2841,25,4964,201,0,211
05-07-2020,Jul,2020,Kerala,3048,25,5204,207,0,240
06-07-2020,Jul,2020,Kerala,3174,25,5429,126,0,225
07-07-2020,Jul,2020,Kerala,3341,27,5622,167,2,193
08-07-2020,Jul,2020,Kerala,3452,27,5894,111,0,272
09-07-2020,Jul,2020,Kerala,3559,27,6195,107,0,301
10-07-2020,Jul,2020,Kerala,3708,27,6534,149,0,339
11-07-2020,Jul,2020,Kerala,3820,27,6950,112,0,416
12-07-2020,Jul,2020,Kerala,3963,29,7438,143,2,488
13-07-2020,Jul,2020,Kerala,4095,31,7873,132,2,435
14-07-2020,Jul,2020,Kerala,4257,33,8322,162,2,449
15-07-2020,Jul,2020,Kerala,4438,34,8930,181,1,608
16-07-2020,Jul,2020,Kerala,4634,35,9553,196,1,623
17-07-2020,Jul,2020,Kerala,4862,37,10275,228,2,722
18-07-2020,Jul,2020,Kerala,4995,38,11066,133,1,791
19-07-2020,Jul,2020,Kerala,5199,40,11659,204,2,593
20-07-2020,Jul,2020,Kerala,5371,42,12480,172,2,821
21-07-2020,Jul,2020,Kerala,5616,43,13274,245,1,794
22-07-2020,Jul,2020,Kerala,5890,44,13994,274,1,720
23-07-2020,Jul,2020,Kerala,6162,45,15032,272,1,1038
24-07-2020,Jul,2020,Kerala,6594,50,16110,432,5,1078
25-07-2020,Jul,2020,Kerala,7562,54,16995,968,4,885
26-07-2020,Jul,2020,Kerala,8611,59,18098,1049,5,1103
27-07-2020,Jul,2020,Kerala,9300,61,19025,689,2,927
28-07-2020,Jul,2020,Kerala,10045,63,19727,745,2,702
29-07-2020,Jul,2020,Kerala,10724,67,20894,679,4,1167
30-07-2020,Jul,2020,Kerala,11365,68,21797,641,1,903
31-07-2020,Jul,2020,Kerala,12159,70,22303,794,2,506
01-08-2020,Aug,2020,Kerala,13023,73,23613,864,3,1310
02-08-2020,Aug,2020,Kerala,13775,81,24742,752,8,1129
03-08-2020,Aug,2020,Kerala,14463,82,25911,688,1,1169
04-08-2020,Aug,2020,Kerala,15278,84,26873,815,2,962
05-08-2020,Aug,2020,Kerala,16299,87,27956,1021,3,1083
06-08-2020,Aug,2020,Kerala,17533,94,29151,1234,7,1195
07-08-2020,Aug,2020,Kerala,18333,97,30449,800,3,1298
08-08-2020,Aug,2020,Kerala,19147,102,31700,814,5,1251
09-08-2020,Aug,2020,Kerala,20862,106,33120,1715,4,1420
10-08-2020,Aug,2020,Kerala,21832,108,34331,970,2,1211
11-08-2020,Aug,2020,Kerala,22616,115,35515,784,7,1184
12-08-2020,Aug,2020,Kerala,24042,120,36932,1426,5,1417
13-08-2020,Aug,2020,Kerala,24922,126,38144,880,6,1212
14-08-2020,Aug,2020,Kerala,25688,129,39708,766,3,1564
15-08-2020,Aug,2020,Kerala,26992,139,41277,1304,10,1569
16-08-2020,Aug,2020,Kerala,27795,146,42885,803,7,1608
17-08-2020,Aug,2020,Kerala,28894,156,44415,1099,10,1530
18-08-2020,Aug,2020,Kerala,30025,169,46140,1131,13,1725
19-08-2020,Aug,2020,Kerala,31390,175,47898,1365,6,1758
20-08-2020,Aug,2020,Kerala,32607,182,50231,1217,7,2333
21-08-2020,Aug,2020,Kerala,33824,191,52199,1217,9,1968
22-08-2020,Aug,2020,Kerala,35243,203,54182,1419,12,1983
23-08-2020,Aug,2020,Kerala,36535,218,56354,1292,15,2172
24-08-2020,Aug,2020,Kerala,37645,223,58262,1110,5,1908
25-08-2020,Aug,2020,Kerala,38883,234,59504,1238,11,1242
26-08-2020,Aug,2020,Kerala,40339,244,61879,1456,10,2375
27-08-2020,Aug,2020,Kerala,41690,257,64355,1351,13,2476
28-08-2020,Aug,2020,Kerala,43757,267,66761,2067,10,2406
29-08-2020,Aug,2020,Kerala,45854,274,69304,2097,7,2543
30-08-2020,Aug,2020,Kerala,48079,280,71701,2225,6,2397
31-08-2020,Aug,2020,Kerala,49849,287,73855,1770,7,2154
01-09-2020,Sep,2020,Kerala,51538,294,75385,1689,7,1530
02-09-2020,Sep,2020,Kerala,53649,298,76525,2111,4,1140
03-09-2020,Sep,2020,Kerala,55778,305,78072,2129,7,1547
04-09-2020,Sep,2020,Kerala,57728,315,79625,1950,10,1553
05-09-2020,Sep,2020,Kerala,60444,326,82104,2716,11,2479
06-09-2020,Sep,2020,Kerala,62555,337,84759,2111,11,2655
07-09-2020,Sep,2020,Kerala,64751,347,87841,2196,10,3082
08-09-2020,Sep,2020,Kerala,66997,359,89489,2246,12,1648
09-09-2020,Sep,2020,Kerala,68863,372,92515,1866,13,3026
10-09-2020,Sep,2020,Kerala,70917,384,95917,2054,12,3402
11-09-2020,Sep,2020,Kerala,72578,396,99266,1661,12,3349
12-09-2020,Sep,2020,Kerala,73900,410,102254,1322,14,2988
13-09-2020,Sep,2020,Kerala,75844,425,105139,1944,15,2885
14-09-2020,Sep,2020,Kerala,77699,439,108278,1855,14,3139
15-09-2020,Sep,2020,Kerala,79809,454,110818,2110,15,2540
16-09-2020,Sep,2020,Kerala,82341,466,114033,2532,12,3215
17-09-2020,Sep,2020,Kerala,84608,480,117863,2267,14,3830
18-09-2020,Sep,2020,Kerala,87345,489,122214,2737,9,4351
19-09-2020,Sep,2020,Kerala,90085,501,126381,2740,12,4167
20-09-2020,Sep,2020,Kerala,92951,519,131005,2866,18,4624
21-09-2020,Sep,2020,Kerala,95702,535,135721,2751,16,4716
22-09-2020,Sep,2020,Kerala,98724,553,138631,3022,18,2910
23-09-2020,Sep,2020,Kerala,101731,572,142756,3007,19,4125
24-09-2020,Sep,2020,Kerala,104682,592,148132,2951,20,5376
25-09-2020,Sep,2020,Kerala,107850,613,154456,3168,21,6324
26-09-2020,Sep,2020,Kerala,111331,635,160933,3481,22,6477
27-09-2020,Sep,2020,Kerala,114530,656,167939,3199,21,7006
28-09-2020,Sep,2020,Kerala,117921,677,175384,3391,21,7445
29-09-2020,Sep,2020,Kerala,121268,697,179922,3347,20,4538
30-09-2020,Sep,2020,Kerala,124688,719,187276,3420,22,7354
01-10-2020,Oct,2020,Kerala,128224,742,196106,3536,23,8830
02-10-2020,Oct,2020,Kerala,131052,771,204241,2828,29,8135
03-10-2020,Oct,2020,Kerala,135144,791,213499,4092,20,9258
04-10-2020,Oct,2020,Kerala,139620,813,221333,4476,22,7834
05-10-2020,Oct,2020,Kerala,144471,836,229886,4851,23,8553
06-10-2020,Oct,2020,Kerala,149111,859,234928,4640,23,5042
07-10-2020,Oct,2020,Kerala,154092,884,242799,4981,25,7871
08-10-2020,Oct,2020,Kerala,160253,906,253405,6161,22,10606
09-10-2020,Oct,2020,Kerala,167256,930,258850,7003,24,5445
10-10-2020,Oct,2020,Kerala,175304,955,268100,8048,25,9250
11-10-2020,Oct,2020,Kerala,182874,978,279855,7570,23,11755
12-10-2020,Oct,2020,Kerala,191798,1003,289202,8924,25,9347
13-10-2020,Oct,2020,Kerala,199634,1025,295132,7836,22,5930
14-10-2020,Oct,2020,Kerala,207357,1046,303896,7723,21,8764
15-10-2020,Oct,2020,Kerala,215149,1066,310140,7792,20,6244
16-10-2020,Oct,2020,Kerala,222231,1089,317929,7082,23,7789
17-10-2020,Oct,2020,Kerala,228998,1113,325212,6767,24,7283
18-10-2020,Oct,2020,Kerala,236989,1139,334228,7991,26,9016
19-10-2020,Oct,2020,Kerala,245399,1161,341859,8410,22,7631
20-10-2020,Oct,2020,Kerala,252868,1182,346881,7469,21,5022
21-10-2020,Oct,2020,Kerala,260243,1206,353472,7375,24,6591
22-10-2020,Oct,2020,Kerala,267082,1232,361841,6839,26,8369
23-10-2020,Oct,2020,Kerala,274675,1255,369323,7593,23,7482
24-10-2020,Oct,2020,Kerala,280793,1281,377834,6118,26,8511
25-10-2020,Oct,2020,Kerala,287261,1306,386087,6468,25,8253
26-10-2020,Oct,2020,Kerala,294910,1332,392930,7649,26,6843
27-10-2020,Oct,2020,Kerala,302017,1352,397217,7107,20,4287
28-10-2020,Oct,2020,Kerala,309032,1376,402674,7015,24,5457
29-10-2020,Oct,2020,Kerala,316692,1403,411464,7660,27,8790
30-10-2020,Oct,2020,Kerala,325166,1429,418484,8474,26,7020
31-10-2020,Oct,2020,Kerala,332994,1457,425122,7828,28,6638
01-11-2020,Nov,2020,Kerala,340324,1484,433105,7330,27,7983
02-11-2020,Nov,2020,Kerala,348835,1512,440130,8511,28,7025
03-11-2020,Nov,2020,Kerala,355943,1533,444268,7108,21,4138
04-11-2020,Nov,2020,Kerala,364745,1559,451130,8802,26,6862
05-11-2020,Nov,2020,Kerala,372951,1587,459646,8206,28,8516
06-11-2020,Nov,2020,Kerala,380650,1613,466466,7699,26,6820
07-11-2020,Nov,2020,Kerala,388504,1640,473468,7854,27,7002
08-11-2020,Nov,2020,Kerala,395624,1668,480669,7120,28,7201
09-11-2020,Nov,2020,Kerala,402477,1692,486109,6853,24,5440
10-11-2020,Nov,2020,Kerala,408460,1714,489702,5983,22,3593
11-11-2020,Nov,2020,Kerala,415158,1742,495712,6698,28,6010
12-11-2020,Nov,2020,Kerala,422410,1771,502719,7252,29,7007
13-11-2020,Nov,2020,Kerala,428529,1796,508256,6119,25,5537
14-11-2020,Nov,2020,Kerala,434730,1822,514060,6201,26,5804
15-11-2020,Nov,2020,Kerala,441523,1848,520417,6793,26,6357
16-11-2020,Nov,2020,Kerala,448207,1869,524998,6684,21,4581
17-11-2020,Nov,2020,Kerala,454774,1888,527708,6567,19,2710
18-11-2020,Nov,2020,Kerala,461394,1915,533500,6620,27,5792
19-11-2020,Nov,2020,Kerala,468460,1943,539919,7066,28,6419
20-11-2020,Nov,2020,Kerala,475320,1969,545641,6860,26,5722
21-11-2020,Nov,2020,Kerala,481718,1997,551669,6398,28,6028
22-11-2020,Nov,2020,Kerala,488437,2022,557441,6719,25,5772
23-11-2020,Nov,2020,Kerala,494664,2049,562695,6227,27,5254
24-11-2020,Nov,2020,Kerala,500089,2071,566452,5425,22,3757
25-11-2020,Nov,2020,Kerala,505238,2095,571872,5149,24,5420
26-11-2020,Nov,2020,Kerala,511008,2121,578363,5770,26,6491
27-11-2020,Nov,2020,Kerala,516978,2148,583741,5970,27,5378
28-11-2020,Nov,2020,Kerala,521522,2171,587707,4544,23,3966
29-11-2020,Nov,2020,Kerala,526797,2196,593957,5275,25,6250
30-11-2020,Nov,2020,Kerala,532658,2223,599600,5861,27,5643
01-12-2020,Dec,2020,Kerala,538713,2244,602982,6055,21,3382
02-12-2020,Dec,2020,Kerala,544864,2270,608357,6151,26,5375
03-12-2020,Dec,2020,Kerala,550788,2298,614673,5924,28,6316
04-12-2020,Dec,2020,Kerala,556378,2329,620049,5590,31,5376
05-12-2020,Dec,2020,Kerala,561874,2358,625767,5496,29,5718
06-12-2020,Dec,2020,Kerala,567694,2390,631615,5820,32,5848
07-12-2020,Dec,2020,Kerala,572911,2418,636392,5217,28,4777
08-12-2020,Dec,2020,Kerala,577616,2441,639664,4705,23,3272
09-12-2020,Dec,2020,Kerala,582351,2472,644696,4735,31,5032
10-12-2020,Dec,2020,Kerala,586998,2507,649571,4647,35,4875
11-12-2020,Dec,2020,Kerala,591845,2533,654041,4847,26,4470
12-12-2020,Dec,2020,Kerala,596593,2562,658683,4748,29,4642
13-12-2020,Dec,2020,Kerala,601861,2594,664632,5268,32,5949
14-12-2020,Dec,2020,Kerala,607119,2623,669330,5258,29,4698
15-12-2020,Dec,2020,Kerala,611600,2647,672037,4481,24,2707
16-12-2020,Dec,2020,Kerala,616666,2680,677255,5066,33,5218
17-12-2020,Dec,2020,Kerala,622394,2707,683440,5728,27,6185
18-12-2020,Dec,2020,Kerala,627364,2734,688409,4970,27,4969
19-12-2020,Dec,2020,Kerala,632065,2757,693865,4701,23,5456
20-12-2020,Dec,2020,Kerala,636814,2786,700158,4749,29,6293
21-12-2020,Dec,2020,Kerala,641285,2816,705869,4471,30,5711
22-12-2020,Dec,2020,Kerala,645779,2843,709292,4494,27,3423
23-12-2020,Dec,2020,Kerala,650836,2870,715341,5057,27,6049
24-12-2020,Dec,2020,Kerala,655644,2892,721510,4808,22,6169
25-12-2020,Dec,2020,Kerala,660445,2914,726687,4801,22,5177
26-12-2020,Dec,2020,Kerala,664951,2930,732084,4506,16,5397
27-12-2020,Dec,2020,Kerala,668733,2951,735611,3782,21,3527
28-12-2020,Dec,2020,Kerala,672196,2976,740516,3463,25,4905
29-12-2020,Dec,2020,Kerala,676368,2990,743563,4172,14,3047
30-12-2020,Dec,2020,Kerala,681397,3014,749450,5029,24,5887
31-12-2020,Dec,2020,Kerala,687104,3042,755718,5707,28,6268
01-01-2021,Jan,2021,Kerala,692480,3072,760933,5376,30,5215
02-01-2021,Jan,2021,Kerala,697591,3095,765924,5111,23,4991
03-01-2021,Jan,2021,Kerala,702576,3116,771252,4985,21,5328
04-01-2021,Jan,2021,Kerala,707244,3141,775852,4668,25,4600
05-01-2021,Jan,2021,Kerala,712389,3160,778873,5145,19,3021
06-01-2021,Jan,2021,Kerala,717311,3184,784488,4922,24,5615
07-01-2021,Jan,2021,Kerala,722421,3209,790882,5110,25,6394
08-01-2021,Jan,2021,Kerala,728060,3234,795933,5639,25,5051
09-01-2021,Jan,2021,Kerala,733384,3257,801075,5324,23,5142
10-01-2021,Jan,2021,Kerala,738808,3279,806603,5424,22,5528
11-01-2021,Jan,2021,Kerala,743467,3302,811148,4659,23,4545
12-01-2021,Jan,2021,Kerala,747389,3322,814258,3922,20,3110
13-01-2021,Jan,2021,Kerala,751659,3347,819765,4270,25,5507
14-01-2021,Jan,2021,Kerala,756817,3373,825769,5158,26,6004
15-01-2021,Jan,2021,Kerala,761154,3392,831259,4337,19,5490
16-01-2021,Jan,2021,Kerala,765757,3415,836883,4603,23,5624
17-01-2021,Jan,2021,Kerala,770768,3442,842843,5011,27,5960
18-01-2021,Jan,2021,Kerala,775176,3463,847848,4408,21,5005
19-01-2021,Jan,2021,Kerala,779097,3480,851194,3921,17,3346
20-01-2021,Jan,2021,Kerala,783393,3506,857380,4296,26,6186
21-01-2021,Jan,2021,Kerala,790757,3524,864195,7364,18,6815
22-01-2021,Jan,2021,Kerala,796986,3545,870529,6229,21,6334
23-01-2021,Jan,2021,Kerala,803094,3564,877282,6108,19,6753
24-01-2021,Jan,2021,Kerala,808377,3587,884242,5283,23,6960
25-01-2021,Jan,2021,Kerala,813550,3607,890278,5173,20,6036
26-01-2021,Jan,2021,Kerala,819156,3624,893639,5606,17,3361
27-01-2021,Jan,2021,Kerala,824446,3643,899932,5290,19,6293
28-01-2021,Jan,2021,Kerala,829452,3663,905591,5006,20,5659
29-01-2021,Jan,2021,Kerala,835046,3682,911362,5594,19,5771
30-01-2021,Jan,2021,Kerala,841444,3704,917630,6398,22,6268
31-01-2021,Jan,2021,Kerala,848476,3722,923912,7032,18,6282
01-02-2021,Feb,2021,Kerala,854206,3743,929178,5730,21,5266
02-02-2021,Feb,2021,Kerala,859421,3760,932637,5215,17,3459
03-02-2021,Feb,2021,Kerala,865168,3776,938353,5747,16,5716
04-02-2021,Feb,2021,Kerala,871548,3796,944709,6380,20,6356
05-02-2021,Feb,2021,Kerala,877889,3813,950811,6341,17,6102
06-02-2021,Feb,2021,Kerala,884542,3832,956421,6653,19,5610
07-02-2021,Feb,2021,Kerala,890720,3848,962363,6178,16,5942
08-02-2021,Feb,2021,Kerala,896668,3867,968438,5948,19,6075
09-02-2021,Feb,2021,Kerala,902627,3883,972180,5959,16,3742
10-02-2021,Feb,2021,Kerala,909102,3902,977394,6475,19,5214
11-02-2021,Feb,2021,Kerala,914847,3920,983374,5745,18,5980
12-02-2021,Feb,2021,Kerala,920539,3936,988655,5692,16,5281
13-02-2021,Feb,2021,Kerala,925871,3954,994052,5332,18,5397
